date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2011-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,102.0,0.8947
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,15.83,0.1389
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,67.7,0.5938
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.83,0.4459
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,142.0,1.2455
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.0,0.1403
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.5,0.25
2011-08-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,48.33,0.4239
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,62.0,0.5438
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.1901
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,0.4386
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,1.1403
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15.33,0.1345
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,30.0,0.2631
2011-08-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,45.0,0.3947
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,19.83,0.1739
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.66,0.1812
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,38.33,0.3362
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,124.0,1.0877
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,92.0,0.807
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.0,0.2193
2011-08-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,40.0,0.3509
2011-09-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.614
2011-09-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,1.3157
2011-09-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.1462
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.614
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.75,0.2083
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,0.4386
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,140.0,1.228
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,77.5,0.6798
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,27.71,0.2431
2011-09-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,30.21,0.265
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.1901
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,0.4751
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,1.1403
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,0.8771
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.33,0.2485
2011-09-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,43.33,0.3801
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,90.0,0.7894
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,41.75,0.3662
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.1754
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,115.0,1.0087
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,33.33,0.2924
2011-09-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,25.0,0.2193
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.614
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,1.3157
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,105.0,0.921
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.17,0.2559
2011-09-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,29.17,0.2559
2011-09-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-09-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,140.0,1.228
2011-09-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,0.8771
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.1462
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,66.25,0.5811
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,52.09,0.4569
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,152.5,1.3376
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.67,0.1462
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,0.8771
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,27.92,0.2449
2011-09-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,48.33,0.4239
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.1901
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,0.4386
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,1.1403
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.25,0.1425
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,30.0,0.2631
2011-09-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,48.0,0.421
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.42,0.1791
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,37.5,0.3289
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,122.5,1.0745
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.5,0.1096
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,92.5,0.8114
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.25,0.2302
2011-09-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.42,0.3107
2011-10-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,63.0,0.5526
2011-10-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,1.3157
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.1462
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,66.0,0.5789
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.33,0.2046
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,140.0,1.228
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,11.67,0.1024
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,0.8771
2011-10-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,29.17,0.2559
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,56.0,0.4912
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,22.53,0.1976
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,0.4751
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,135.2,1.1859
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.33,0.152
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,80.0,0.7017
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.67,0.2339
2011-10-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,38.67,0.3392
2011-10-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-10-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,90.0,0.7894
2011-10-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.1754
2011-10-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-10-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,25.0,0.2193
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,18.5,0.1623
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.614
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,144.0,1.2631
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,105.0,0.921
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.17,0.2559
2011-10-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,29.17,0.2559
2011-10-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-10-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,102.0,0.8947
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,74.0,0.6491
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,56.67,0.4971
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,1.3157
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.33,0.1432
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,92.0,0.807
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,31.0,0.2719
2011-10-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,42.67,0.3743
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,26.33,0.231
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,158.0,1.3859
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15.67,0.1374
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.0,0.2544
2011-10-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,50.0,0.4386
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.66,0.1812
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.83,0.1827
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,40.84,0.3582
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,125.0,1.0964
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.17,0.1067
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,90.0,0.7894
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.0,0.2281
2011-10-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,41.67,0.3655
2011-11-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.5263
2011-11-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,147.5,1.2938
2011-11-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.1462
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.614
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.33,0.2046
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,52.5,0.4605
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,140.0,1.228
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.17,0.1067
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100.0,0.8771
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.17,0.2559
2011-11-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,33.75,0.296
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.1901
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,0.4751
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,1.1403
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.33,0.152
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,31.67,0.2778
2011-11-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,38.33,0.3362
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1754
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,85.0,0.7456
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,40.0,0.3509
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.1754
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,1.0526
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,31.67,0.2778
2011-11-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,25.0,0.2193
